,id,date,store_nbr,item_nbr,unit_sales,onpromotion,dcoilwtico,transactions,type
410,577489,2013-01-16,14,108696,6.0,0,94.28,1406.0,0
411,578118,2013-01-16,15,108696,4.0,0,94.28,1222.0,0
412,578793,2013-01-16,16,108696,3.0,0,94.28,782.0,0
413,580999,2013-01-16,19,108696,2.0,0,94.28,986.0,0
414,582446,2013-01-16,24,108696,2.0,0,94.28,2555.0,0
415,589223,2013-01-16,34,108696,2.0,0,94.28,2218.0,0
416,593376,2013-01-16,40,108696,2.0,0,94.28,978.0,0
417,594876,2013-01-16,43,108696,3.0,0,94.28,1037.0,0
418,595466,2013-01-16,44,108696,3.0,0,94.28,4026.0,0
419,596715,2013-01-16,45,108696,6.0,0,94.28,3183.0,0
420,597933,2013-01-16,46,108696,19.0,0,94.28,3034.0,0
421,599091,2013-01-16,47,108696,13.0,0,94.28,3406.0,0
422,600325,2013-01-16,48,108696,3.0,0,94.28,2343.0,0
423,601417,2013-01-16,49,108696,1.0,0,94.28,1780.0,0
424,603648,2013-01-16,51,108696,3.0,0,94.28,1852.0,0
425,606233,2013-01-17,2,108696,4.0,0,95.49,1672.0,0
426,607259,2013-01-17,3,108696,3.0,0,95.49,2653.0,0
427,608447,2013-01-17,4,108696,2.0,0,95.49,1296.0,0
428,609381,2013-01-17,5,108696,3.0,0,95.49,1458.0,0
429,610365,2013-01-17,6,108696,1.0,0,95.49,1547.0,0
430,611427,2013-01-17,7,108696,5.0,0,95.49,1565.0,0
431,612424,2013-01-17,8,108696,3.0,0,95.49,2591.0,0
432,613570,2013-01-17,9,108696,9.0,0,95.49,1932.0,0
433,614504,2013-01-17,10,108696,3.0,0,95.49,960.0,0
434,615084,2013-01-17,11,108696,2.0,0,95.49,2167.0,0
435,615952,2013-01-17,12,108696,7.0,0,95.49,1186.0,0
436,616608,2013-01-17,13,108696,5.0,0,95.49,794.0,0
437,617186,2013-01-17,14,108696,3.0,0,95.49,1420.0,0
438,617838,2013-01-17,15,108696,4.0,0,95.49,1274.0,0
439,618502,2013-01-17,16,108696,3.0,0,95.49,973.0,0
440,619178,2013-01-17,17,108696,1.0,0,95.49,1128.0,0
441,620688,2013-01-17,19,108696,2.0,0,95.49,977.0,0
442,622081,2013-01-17,24,108696,3.0,0,95.49,2557.0,0
443,626276,2013-01-17,30,108696,1.0,0,95.49,790.0,0
444,628123,2013-01-17,33,108696,1.0,0,95.49,961.0,0
445,628811,2013-01-17,34,108696,5.0,0,95.49,2315.0,0
446,632012,2013-01-17,39,108696,3.0,0,95.49,1194.0,0
447,632872,2013-01-17,40,108696,1.0,0,95.49,942.0,0
448,634347,2013-01-17,43,108696,2.0,0,95.49,1011.0,0
449,634940,2013-01-17,44,108696,3.0,0,95.49,3412.0,0
450,636162,2013-01-17,45,108696,7.0,0,95.49,2773.0,0
451,637362,2013-01-17,46,108696,13.0,0,95.49,2807.0,0
452,638490,2013-01-17,47,108696,3.0,0,95.49,3217.0,0
453,639692,2013-01-17,48,108696,19.0,0,95.49,2234.0,0
454,640762,2013-01-17,49,108696,1.0,0,95.49,1568.0,0
455,641806,2013-01-17,50,108696,2.0,0,95.49,2012.0,0
456,643906,2013-01-17,54,108696,1.0,0,95.49,727.0,0
457,644452,2013-01-18,1,108696,3.0,0,95.61,1745.0,0
458,645428,2013-01-18,2,108696,3.0,0,95.61,1901.0,0
459,646502,2013-01-18,3,108696,7.0,0,95.61,2936.0,0
460,647707,2013-01-18,4,108696,3.0,0,95.61,1493.0,0
461,648743,2013-01-18,5,108696,3.0,0,95.61,1378.0,0
462,649739,2013-01-18,6,108696,6.0,0,95.61,1548.0,0
463,650823,2013-01-18,7,108696,5.0,0,95.61,1749.0,0
464,651865,2013-01-18,8,108696,2.0,0,95.61,2766.0,0
465,653028,2013-01-18,9,108696,8.0,0,95.61,1639.0,0
466,653964,2013-01-18,10,108696,3.0,0,95.61,852.0,0
467,654549,2013-01-18,11,108696,2.0,0,95.61,2133.0,0
468,655427,2013-01-18,12,108696,3.0,0,95.61,1039.0,0
469,656660,2013-01-18,14,108696,2.0,0,95.61,1305.0,0
470,657280,2013-01-18,15,108696,2.0,0,95.61,1157.0,0
471,657956,2013-01-18,16,108696,2.0,0,95.61,906.0,0
472,658646,2013-01-18,17,108696,2.0,0,95.61,1035.0,0
473,659333,2013-01-18,18,108696,2.0,0,95.61,1209.0,0
474,661505,2013-01-18,24,108696,3.0,0,95.61,2559.0,0
475,667562,2013-01-18,33,108696,3.0,0,95.61,860.0,0
476,668209,2013-01-18,34,108696,4.0,0,95.61,2510.0,0
477,671527,2013-01-18,39,108696,1.0,0,95.61,1162.0,0
478,672375,2013-01-18,40,108696,1.0,0,95.61,944.0,0
479,674461,2013-01-18,44,108696,7.0,0,95.61,3801.0,0
480,675691,2013-01-18,45,108696,9.0,0,95.61,3263.0,0
481,676910,2013-01-18,46,108696,22.0,0,95.61,2907.0,0
482,678091,2013-01-18,47,108696,3.0,0,95.61,3302.0,0
483,679339,2013-01-18,48,108696,5.0,0,95.61,2341.0,0
484,680439,2013-01-18,49,108696,2.0,0,95.61,1804.0,0
485,681535,2013-01-18,50,108696,3.0,0,95.61,2242.0,0
486,682621,2013-01-18,51,108696,1.0,0,95.61,1796.0,0
487,683699,2013-01-18,54,108696,1.0,0,95.61,779.0,0
488,684254,2013-01-19,1,108696,1.0,0,95.61,1389.0,0
489,685249,2013-01-19,2,108696,2.0,0,95.61,2043.0,0
490,686366,2013-01-19,3,108696,11.0,0,95.61,3453.0,0
491,687597,2013-01-19,4,108696,2.0,0,95.61,1705.0,0
492,688687,2013-01-19,5,108696,2.0,0,95.61,1517.0,0
493,689735,2013-01-19,6,108696,3.0,0,95.61,2132.0,0
494,690915,2013-01-19,7,108696,2.0,0,95.61,1581.0,0
495,691971,2013-01-19,8,108696,7.0,0,95.61,2944.0,0
496,693194,2013-01-19,9,108696,9.0,0,95.61,2336.0,0
497,694231,2013-01-19,10,108696,6.0,0,95.61,1372.0,0
498,694929,2013-01-19,11,108696,5.0,0,95.61,2569.0,0
499,695864,2013-01-19,12,108696,4.0,0,95.61,1319.0,0
500,696575,2013-01-19,13,108696,1.0,0,95.61,1140.0,0
501,697251,2013-01-19,14,108696,6.0,0,95.61,2031.0,0
502,697965,2013-01-19,15,108696,2.0,0,95.61,1390.0,0
503,698690,2013-01-19,16,108696,8.0,0,95.61,1022.0,0
504,699413,2013-01-19,17,108696,2.0,0,95.61,1440.0,0
505,700192,2013-01-19,18,108696,7.0,0,95.61,1362.0,0
506,701096,2013-01-19,19,108696,3.0,0,95.61,1735.0,0
507,702776,2013-01-19,24,108696,3.0,0,95.61,2487.0,0
508,707508,2013-01-19,30,108696,1.0,0,95.61,715.0,0
509,710334,2013-01-19,34,108696,5.0,0,95.61,2695.0,0
510,713965,2013-01-19,39,108696,1.0,0,95.61,1633.0,0
511,714958,2013-01-19,40,108696,2.0,0,95.61,1034.0,0
512,716621,2013-01-19,43,108696,2.0,0,95.61,1127.0,0
513,717286,2013-01-19,44,108696,15.0,0,95.61,4656.0,0
514,718579,2013-01-19,45,108696,14.0,0,95.61,3984.0,0
515,719851,2013-01-19,46,108696,27.0,0,95.61,4372.0,0
516,721078,2013-01-19,47,108696,6.0,0,95.61,4377.0,0
517,722338,2013-01-19,48,108696,12.0,0,95.61,3392.0,0
518,723548,2013-01-19,49,108696,3.0,0,95.61,2469.0,0
519,724737,2013-01-19,50,108696,4.0,0,95.61,3426.0,0
520,725933,2013-01-19,51,108696,1.0,0,95.61,1830.0,0
521,727061,2013-01-19,54,108696,1.0,0,95.61,908.0,0
522,727669,2013-01-20,1,108696,1.0,0,95.61,507.0,0
523,728369,2013-01-20,2,108696,7.0,0,95.61,2006.0,0
524,729489,2013-01-20,3,108696,15.0,0,95.61,3466.0,0
525,730715,2013-01-20,4,108696,3.0,0,95.61,1742.0,0
526,731827,2013-01-20,5,108696,7.0,0,95.61,1596.0,0
527,732885,2013-01-20,6,108696,9.0,0,95.61,2202.0,0
528,734048,2013-01-20,7,108696,4.0,0,95.61,1368.0,0
529,735060,2013-01-20,8,108696,2.0,0,95.61,2755.0,0
530,736276,2013-01-20,9,108696,7.0,0,95.61,2427.0,0
531,737299,2013-01-20,10,108696,10.0,0,95.61,1162.0,0
532,738018,2013-01-20,11,108696,19.0,0,95.61,2597.0,0
533,738956,2013-01-20,12,108696,9.0,0,95.61,1211.0,0
534,739644,2013-01-20,13,108696,3.0,0,95.61,947.0,0
535,740284,2013-01-20,14,108696,4.0,0,95.61,1333.0,0
536,740942,2013-01-20,15,108696,9.0,0,95.61,1110.0,0
537,741617,2013-01-20,16,108696,4.0,0,95.61,1184.0,0
538,742391,2013-01-20,17,108696,2.0,0,95.61,1419.0,0
539,743156,2013-01-20,18,108696,3.0,0,95.61,1347.0,0
540,744077,2013-01-20,19,108696,4.0,0,95.61,1142.0,0
541,745660,2013-01-20,24,108696,2.0,0,95.61,1908.0,0
542,752239,2013-01-20,33,108696,1.0,0,95.61,1133.0,0
543,752988,2013-01-20,34,108696,2.0,0,95.61,2324.0,0
544,756525,2013-01-20,39,108696,2.0,0,95.61,1582.0,0
545,759144,2013-01-20,43,108696,3.0,0,95.61,1061.0,0
546,759803,2013-01-20,44,108696,8.0,0,95.61,4732.0,0
547,761064,2013-01-20,45,108696,21.0,0,95.61,4169.0,0
548,762308,2013-01-20,46,108696,31.0,0,95.61,4696.0,0
549,763519,2013-01-20,47,108696,1.0,0,95.61,4877.0,0
550,764774,2013-01-20,48,108696,21.0,0,95.61,4044.0,0
551,765968,2013-01-20,49,108696,5.0,0,95.61,2536.0,0
552,767146,2013-01-20,50,108696,10.0,0,95.61,3195.0,0
553,768312,2013-01-20,51,108696,1.0,0,95.61,1756.0,0
554,770062,2013-01-21,1,108696,4.0,0,95.61,1770.0,0
555,770999,2013-01-21,2,108696,6.0,0,95.61,1864.0,0
556,772041,2013-01-21,3,108696,8.0,0,95.61,2930.0,0
557,773220,2013-01-21,4,108696,2.0,0,95.61,1458.0,0
558,774215,2013-01-21,5,108696,1.0,0,95.61,1506.0,0
559,775208,2013-01-21,6,108696,2.0,0,95.61,1602.0,0
560,776301,2013-01-21,7,108696,3.0,0,95.61,1649.0,0
561,777349,2013-01-21,8,108696,2.0,0,95.61,2688.0,0
562,778475,2013-01-21,9,108696,8.0,0,95.61,2149.0,0
563,779454,2013-01-21,10,108696,9.0,0,95.61,1200.0,0
564,780106,2013-01-21,11,108696,9.0,0,95.61,2200.0,0
565,780996,2013-01-21,12,108696,2.0,0,95.61,1156.0,0
566,781637,2013-01-21,13,108696,3.0,0,95.61,864.0,0
567,782950,2013-01-21,15,108696,4.0,0,95.61,1439.0,0
568,783654,2013-01-21,16,108696,3.0,0,95.61,1000.0,0
569,784335,2013-01-21,17,108696,4.0,0,95.61,1310.0,0
570,785086,2013-01-21,18,108696,9.0,0,95.61,1306.0,0
571,785913,2013-01-21,19,108696,5.0,0,95.61,1158.0,0
572,787433,2013-01-21,24,108696,1.0,0,95.61,2391.0,0
573,791592,2013-01-21,30,108696,1.0,0,95.61,692.0,0
574,793480,2013-01-21,33,108696,1.0,0,95.61,1046.0,0
575,794186,2013-01-21,34,108696,2.0,0,95.61,2379.0,0
576,797424,2013-01-21,39,108696,1.0,0,95.61,1325.0,0
577,798326,2013-01-21,40,108696,5.0,0,95.61,1169.0,0
578,800433,2013-01-21,44,108696,3.0,0,95.61,3508.0,0
579,801659,2013-01-21,45,108696,6.0,0,95.61,3134.0,0
580,802868,2013-01-21,46,108696,18.0,0,95.61,3186.0,0
581,804036,2013-01-21,47,108696,4.0,0,95.61,3335.0,0
582,805232,2013-01-21,48,108696,5.0,0,95.61,2428.0,0
583,806312,2013-01-21,49,108696,3.0,0,95.61,1557.0,0
584,807383,2013-01-21,50,108696,4.0,0,95.61,2227.0,0
585,808492,2013-01-21,51,108696,2.0,0,95.61,1548.0,0
586,809539,2013-01-21,54,108696,1.0,0,95.61,788.0,0
587,810125,2013-01-22,1,108696,1.0,0,96.09,1762.0,0
588,812114,2013-01-22,3,108696,7.0,0,96.09,2721.0,0
589,813267,2013-01-22,4,108696,5.0,0,96.09,1285.0,0
590,814210,2013-01-22,5,108696,3.0,0,96.09,1459.0,0
591,815228,2013-01-22,6,108696,7.0,0,96.09,1584.0,0
592,817299,2013-01-22,8,108696,1.0,0,96.09,2491.0,0
593,818420,2013-01-22,9,108696,2.0,0,96.09,1949.0,0
594,819392,2013-01-22,10,108696,11.0,0,96.09,1109.0,0
595,820036,2013-01-22,11,108696,13.0,0,96.09,2128.0,0
596,820919,2013-01-22,12,108696,10.0,0,96.09,1145.0,0
597,821573,2013-01-22,13,108696,3.0,0,96.09,903.0,0
598,822193,2013-01-22,14,108696,4.0,0,96.09,1558.0,0
599,822850,2013-01-22,15,108696,1.0,0,96.09,1270.0,0
600,823532,2013-01-22,16,108696,8.0,0,96.09,933.0,0
601,824242,2013-01-22,17,108696,1.0,0,96.09,1310.0,0
602,824968,2013-01-22,18,108696,1.0,0,96.09,1362.0,0
603,825770,2013-01-22,19,108696,4.0,0,96.09,1017.0,0
604,827205,2013-01-22,24,108696,1.0,0,96.09,2293.0,0
605,833139,2013-01-22,33,108696,1.0,0,96.09,1096.0,0
606,833861,2013-01-22,34,108696,5.0,0,96.09,2221.0,0
607,837183,2013-01-22,39,108696,2.0,0,96.09,1258.0,0
608,838089,2013-01-22,40,108696,1.0,0,96.09,1017.0,0
609,839502,2013-01-22,43,108696,1.0,0,96.09,1055.0,0
610,840088,2013-01-22,44,108696,2.0,0,96.09,3349.0,0
611,841314,2013-01-22,45,108696,4.0,0,96.09,2759.0,0
612,842492,2013-01-22,46,108696,13.0,0,96.09,2786.0,0
613,843611,2013-01-22,47,108696,6.0,0,96.09,2973.0,0
614,844780,2013-01-22,48,108696,9.0,0,96.09,2130.0,0
615,845829,2013-01-22,49,108696,1.0,0,96.09,1500.0,0
616,846864,2013-01-22,50,108696,11.0,0,96.09,2182.0,0
617,847938,2013-01-22,51,108696,2.0,0,96.09,1489.0,0
618,848981,2013-01-22,54,108696,5.0,0,96.09,768.0,0
619,849535,2013-01-23,1,108696,2.0,0,95.06,1873.0,0
620,850539,2013-01-23,2,108696,7.0,0,95.06,1951.0,0
621,851564,2013-01-23,3,108696,5.0,0,95.06,2911.0,0
622,853736,2013-01-23,5,108696,2.0,0,95.06,1461.0,0
623,854762,2013-01-23,6,108696,6.0,0,95.06,1740.0,0
624,856915,2013-01-23,8,108696,2.0,0,95.06,2625.0,0
625,858054,2013-01-23,9,108696,4.0,0,95.06,1741.0,0
626,859000,2013-01-23,10,108696,1.0,0,95.06,1023.0,0
627,859600,2013-01-23,11,108696,2.0,0,95.06,2063.0,0
628,861097,2013-01-23,13,108696,4.0,0,95.06,797.0,0
629,861712,2013-01-23,14,108696,2.0,0,95.06,1490.0,0
630,862362,2013-01-23,15,108696,3.0,0,95.06,1245.0,0
631,863027,2013-01-23,16,108696,1.0,0,95.06,908.0,0
632,863712,2013-01-23,17,108696,1.0,0,95.06,1082.0,0
633,864418,2013-01-23,18,108696,2.0,0,95.06,1231.0,0
634,865158,2013-01-23,19,108696,2.0,0,95.06,1078.0,0
635,866638,2013-01-23,24,108696,1.0,0,95.06,2501.0,0
636,870815,2013-01-23,30,108696,3.0,0,95.06,655.0,0
637,873209,2013-01-23,34,108696,4.0,0,95.06,2071.0,0
638,877249,2013-01-23,40,108696,1.0,0,95.06,886.0,0
639,878687,2013-01-23,43,108696,1.0,0,95.06,1019.0,0
640,879290,2013-01-23,44,108696,5.0,0,95.06,3704.0,0
641,880528,2013-01-23,45,108696,5.0,0,95.06,2872.0,0
642,881740,2013-01-23,46,108696,25.0,0,95.06,2901.0,0
643,882898,2013-01-23,47,108696,10.0,0,95.06,3207.0,0
644,884097,2013-01-23,48,108696,9.0,0,95.06,2179.0,0
645,885183,2013-01-23,49,108696,3.0,0,95.06,1606.0,0
646,886274,2013-01-23,50,108696,3.0,0,95.06,2186.0,0
647,887356,2013-01-23,51,108696,5.0,0,95.06,1683.0,0
648,888983,2013-01-24,1,108696,2.0,0,95.35,1616.0,0
649,889910,2013-01-24,2,108696,4.0,0,95.35,1691.0,0
650,890909,2013-01-24,3,108696,3.0,0,95.35,2503.0,0
651,893975,2013-01-24,6,108696,3.0,0,95.35,1432.0,0
652,895012,2013-01-24,7,108696,1.0,0,95.35,1523.0,0
653,897146,2013-01-24,9,108696,11.0,0,95.35,1730.0,0
654,898062,2013-01-24,10,108696,3.0,0,95.35,883.0,0
655,898634,2013-01-24,11,108696,1.0,0,95.35,2004.0,0
656,899489,2013-01-24,12,108696,2.0,0,95.35,1057.0,0
657,900117,2013-01-24,13,108696,4.0,0,95.35,746.0,0
658,900715,2013-01-24,14,108696,2.0,0,95.35,1456.0,0
659,901366,2013-01-24,15,108696,2.0,0,95.35,1178.0,0
660,902035,2013-01-24,16,108696,2.0,0,95.35,857.0,0
661,902736,2013-01-24,17,108696,1.0,0,95.35,990.0,0
662,903431,2013-01-24,18,108696,1.0,0,95.35,1222.0,0
663,904210,2013-01-24,19,108696,2.0,0,95.35,861.0,0
664,905565,2013-01-24,24,108696,7.0,0,95.35,2275.0,0
665,909638,2013-01-24,30,108696,2.0,0,95.35,682.0,0
666,912127,2013-01-24,34,108696,5.0,0,95.35,2043.0,0
667,916154,2013-01-24,40,108696,1.0,0,95.35,923.0,0
668,917552,2013-01-24,43,108696,1.0,0,95.35,970.0,0
669,918142,2013-01-24,44,108696,2.0,0,95.35,3121.0,0
670,919337,2013-01-24,45,108696,7.0,0,95.35,2592.0,0
671,920525,2013-01-24,46,108696,14.0,0,95.35,2623.0,0
672,921659,2013-01-24,47,108696,9.0,0,95.35,2738.0,0
673,922841,2013-01-24,48,108696,6.0,0,95.35,1972.0,0
674,923924,2013-01-24,49,108696,3.0,0,95.35,1468.0,0
675,924955,2013-01-24,50,108696,6.0,0,95.35,2011.0,0
676,926013,2013-01-24,51,108696,1.0,0,95.35,1437.0,0
677,927570,2013-01-25,1,108696,1.0,0,95.15,1770.0,0
678,928546,2013-01-25,2,108696,1.0,0,95.15,1949.0,0
679,929616,2013-01-25,3,108696,1.0,0,95.15,2943.0,0
680,930828,2013-01-25,4,108696,2.0,0,95.15,1498.0,0
681,931877,2013-01-25,5,108696,7.0,0,95.15,1447.0,0
682,932893,2013-01-25,6,108696,8.0,0,95.15,1620.0,0
683,933983,2013-01-25,7,108696,2.0,0,95.15,1758.0,0
684,935021,2013-01-25,8,108696,3.0,0,95.15,2748.0,0
685,936183,2013-01-25,9,108696,11.0,0,95.15,1710.0,0
686,937101,2013-01-25,10,108696,4.0,0,95.15,938.0,0
687,938539,2013-01-25,12,108696,1.0,0,95.15,1043.0,0
688,939163,2013-01-25,13,108696,5.0,0,95.15,780.0,0
689,939726,2013-01-25,14,108696,1.0,0,95.15,1405.0,0
690,941018,2013-01-25,16,108696,1.0,0,95.15,890.0,0
691,941704,2013-01-25,17,108696,1.0,0,95.15,1043.0,0
692,942409,2013-01-25,18,108696,1.0,0,95.15,1190.0,0
693,943162,2013-01-25,19,108696,2.0,0,95.15,944.0,0
694,944625,2013-01-25,24,108696,3.0,0,95.15,2586.0,0
695,951316,2013-01-25,34,108696,3.0,0,95.15,2472.0,0
696,956993,2013-01-25,43,108696,2.0,0,95.15,1286.0,0
697,957638,2013-01-25,44,108696,4.0,0,95.15,3751.0,0
698,958892,2013-01-25,45,108696,11.0,0,95.15,3172.0,0
699,960106,2013-01-25,46,108696,13.0,0,95.15,3109.0,0
700,961314,2013-01-25,47,108696,9.0,0,95.15,3213.0,0
701,962561,2013-01-25,48,108696,12.0,0,95.15,2262.0,0
702,963678,2013-01-25,49,108696,1.0,0,95.15,1805.0,0
703,964779,2013-01-25,50,108696,3.0,0,95.15,2264.0,0
704,967447,2013-01-26,1,108696,3.0,0,95.15,1295.0,0
705,968439,2013-01-26,2,108696,2.0,0,95.15,1993.0,0
706,969548,2013-01-26,3,108696,7.0,0,95.15,3394.0,0
707,970795,2013-01-26,4,108696,5.0,0,95.15,1750.0,0
708,971892,2013-01-26,5,108696,3.0,0,95.15,1540.0,0
709,972934,2013-01-26,6,108696,6.0,0,95.15,2026.0,0
710,974116,2013-01-26,7,108696,3.0,0,95.15,1606.0,0
711,975163,2013-01-26,8,108696,3.0,0,95.15,2854.0,0
712,976378,2013-01-26,9,108696,8.0,0,95.15,2304.0,0
713,977426,2013-01-26,10,108696,10.0,0,95.15,1393.0,0
714,978136,2013-01-26,11,108696,3.0,0,95.15,2361.0,0
715,979067,2013-01-26,12,108696,6.0,0,95.15,1274.0,0
716,980454,2013-01-26,14,108696,2.0,0,95.15,1969.0,0
717,981180,2013-01-26,15,108696,7.0,0,95.15,1390.0,0
718,981905,2013-01-26,16,108696,3.0,0,95.15,1105.0,0
719,983428,2013-01-26,18,108696,6.0,0,95.15,1296.0,0
720,984303,2013-01-26,19,108696,8.0,0,95.15,1646.0,0
721,985913,2013-01-26,24,108696,1.0,0,95.15,2358.0,0
722,993330,2013-01-26,34,108696,4.0,0,95.15,2715.0,0
723,996999,2013-01-26,39,108696,4.0,0,95.15,1637.0,0
724,997984,2013-01-26,40,108696,1.0,0,95.15,1055.0,0
725,999632,2013-01-26,43,108696,1.0,0,95.15,1147.0,0
726,1000289,2013-01-26,44,108696,7.0,0,95.15,4812.0,0
727,1001573,2013-01-26,45,108696,18.0,0,95.15,4168.0,0
728,1002837,2013-01-26,46,108696,27.0,0,95.15,4364.0,0
729,1004091,2013-01-26,47,108696,31.0,0,95.15,4363.0,0
730,1005362,2013-01-26,48,108696,18.0,0,95.15,3628.0,0
731,1006583,2013-01-26,49,108696,3.0,0,95.15,2503.0,0
732,1007792,2013-01-26,50,108696,9.0,0,95.15,3221.0,0
733,1008955,2013-01-26,51,108696,1.0,0,95.15,1814.0,0
734,1010081,2013-01-26,54,108696,1.0,0,95.15,917.0,0
735,1010716,2013-01-27,1,108696,1.0,0,95.15,542.0,0
736,1011436,2013-01-27,2,108696,4.0,0,95.15,1937.0,0
737,1012553,2013-01-27,3,108696,17.0,0,95.15,3355.0,0
738,1013776,2013-01-27,4,108696,2.0,0,95.15,1799.0,0
739,1014853,2013-01-27,5,108696,4.0,0,95.15,1412.0,0
740,1015881,2013-01-27,6,108696,8.0,0,95.15,2101.0,0
741,1017043,2013-01-27,7,108696,5.0,0,95.15,1299.0,0
742,1018069,2013-01-27,8,108696,1.0,0,95.15,2715.0,0
743,1019246,2013-01-27,9,108696,8.0,0,95.15,2226.0,0
744,1020264,2013-01-27,10,108696,4.0,0,95.15,1155.0,0
745,1020941,2013-01-27,11,108696,11.0,0,95.15,2539.0,0
746,1021869,2013-01-27,12,108696,4.0,0,95.15,1190.0,0
747,1022568,2013-01-27,13,108696,1.0,0,95.15,901.0,0
748,1023185,2013-01-27,14,108696,3.0,0,95.15,1266.0,0
749,1023843,2013-01-27,15,108696,5.0,0,95.15,1078.0,0
750,1024525,2013-01-27,16,108696,2.0,0,95.15,1180.0,0
751,1025272,2013-01-27,17,108696,4.0,0,95.15,1372.0,0
752,1026051,2013-01-27,18,108696,10.0,0,95.15,1387.0,0
753,1026985,2013-01-27,19,108696,3.0,0,95.15,1266.0,0
754,1028567,2013-01-27,24,108696,1.0,0,95.15,1813.0,0
755,1033112,2013-01-27,30,108696,2.0,0,95.15,622.0,0
756,1035823,2013-01-27,34,108696,5.0,0,95.15,2381.0,0
757,1042564,2013-01-27,44,108696,18.0,0,95.15,4648.0,0
758,1043850,2013-01-27,45,108696,18.0,0,95.15,4131.0,0
759,1045098,2013-01-27,46,108696,59.0,0,95.15,4494.0,0
760,1046317,2013-01-27,47,108696,30.0,0,95.15,4641.0,0
761,1047565,2013-01-27,48,108696,26.0,0,95.15,3977.0,0
762,1048790,2013-01-27,49,108696,4.0,0,95.15,2413.0,0
763,1049968,2013-01-27,50,108696,8.0,0,95.15,3117.0,0
764,1051119,2013-01-27,51,108696,2.0,0,95.15,1707.0,0
765,1052227,2013-01-27,54,108696,1.0,0,95.15,1212.0,0
766,1052878,2013-01-28,1,108696,1.0,0,95.95,1738.0,0
767,1053828,2013-01-28,2,108696,2.0,0,95.95,1782.0,0
768,1054847,2013-01-28,3,108696,7.0,0,95.95,2681.0,0
769,1056018,2013-01-28,4,108696,2.0,0,95.95,1423.0,0
770,1057006,2013-01-28,5,108696,2.0,0,95.95,1451.0,0
771,1058019,2013-01-28,6,108696,5.0,0,95.95,1608.0,0
772,1059108,2013-01-28,7,108696,1.0,0,95.95,1588.0,0
773,1060133,2013-01-28,8,108696,2.0,0,95.95,2622.0,0
774,1061260,2013-01-28,9,108696,3.0,0,95.95,1859.0,0
775,1062208,2013-01-28,10,108696,2.0,0,95.95,1217.0,0
776,1062847,2013-01-28,11,108696,11.0,0,95.95,2003.0,0
777,1063712,2013-01-28,12,108696,5.0,0,95.95,1180.0,0
778,1064372,2013-01-28,13,108696,2.0,0,95.95,923.0,0
779,1065021,2013-01-28,14,108696,5.0,0,95.95,1597.0,0
780,1065662,2013-01-28,15,108696,3.0,0,95.95,1356.0,0
781,1066335,2013-01-28,16,108696,3.0,0,95.95,1004.0,0
782,1067041,2013-01-28,17,108696,1.0,0,95.95,1231.0,0
783,1068602,2013-01-28,19,108696,2.0,0,95.95,1120.0,0
784,1070119,2013-01-28,24,108696,1.0,0,95.95,2379.0,0
785,1074222,2013-01-28,30,108696,1.0,0,95.95,680.0,0
786,1076084,2013-01-28,33,108696,1.0,0,95.95,1141.0,0
787,1076804,2013-01-28,34,108696,3.0,0,95.95,2345.0,0
788,1080056,2013-01-28,39,108696,7.0,0,95.95,1228.0,0
789,1080934,2013-01-28,40,108696,3.0,0,95.95,1048.0,0
790,1082420,2013-01-28,43,108696,1.0,0,95.95,1136.0,0
791,1083051,2013-01-28,44,108696,4.0,0,95.95,3392.0,0
792,1084278,2013-01-28,45,108696,10.0,0,95.95,2872.0,0
793,1085470,2013-01-28,46,108696,31.0,0,95.95,2797.0,0
794,1086607,2013-01-28,47,108696,5.0,0,95.95,3150.0,0
795,1086960,2013-01-28,47,407769,14.0,0,95.95,3150.0,0
796,1086961,2013-01-28,47,409738,11.0,0,95.95,3150.0,0
797,1086962,2013-01-28,47,409739,4.0,0,95.95,3150.0,0
798,1086963,2013-01-28,47,409904,9.0,0,95.95,3150.0,0
799,1086964,2013-01-28,47,410257,45.0,0,95.95,3150.0,0
800,1086965,2013-01-28,47,410866,21.0,0,95.95,3150.0,0
801,1086966,2013-01-28,47,411487,1.0,0,95.95,3150.0,0
802,1086967,2013-01-28,47,411555,9.0,0,95.95,3150.0,0
803,1086968,2013-01-28,47,413986,6.0,0,95.95,3150.0,0
804,1086969,2013-01-28,47,413987,13.0,0,95.95,3150.0,0
805,1087811,2013-01-28,48,108696,2.0,0,95.95,2308.0,0
806,1088918,2013-01-28,49,108696,2.0,0,95.95,1507.0,0
807,1089978,2013-01-28,50,108696,6.0,0,95.95,2110.0,0
808,1091047,2013-01-28,51,108696,2.0,0,95.95,1522.0,0
809,1092671,2013-01-29,1,108696,1.0,0,97.62,1772.0,0
810,1093626,2013-01-29,2,108696,3.0,0,97.62,1794.0,0
811,1094636,2013-01-29,3,108696,9.0,0,97.62,2630.0,0
812,1096795,2013-01-29,5,108696,2.0,0,97.62,1340.0,0
813,1097765,2013-01-29,6,108696,3.0,0,97.62,1447.0,0
814,1098796,2013-01-29,7,108696,2.0,0,97.62,1611.0,0
815,1099823,2013-01-29,8,108696,4.0,0,97.62,2545.0,0
816,1100935,2013-01-29,9,108696,7.0,0,97.62,1855.0,0
817,1101874,2013-01-29,10,108696,5.0,0,97.62,1170.0,0
818,1102504,2013-01-29,11,108696,4.0,0,97.62,2095.0,0
